hashtag_H   cluster_C_leader(userID)   relative_frequency_H_C  frequency_H_in_C  frequency_H_overall   count_H_in_C   count_hashtags_in_C   count_H_entire_dataset    count_hashtags_entire_dataset
LongCovd 1310293913211744258.hashtags   456.11764705882353271101 .17647058823529411764 .00038689708537529017 3 17 3 7754
CountLongCovid 1310293913211744258.hashtags   304.07843137254902180734 .23529411764705882352 .00077379417075058034 4 17 6 7754
TreatLongCovid 1310293913211744258.hashtags   152.03921568627451090367 .17647058823529411764 .00116069125612587051 3 17 9 7754
FBLC 1310293913211744258.hashtags   342.08823529411765174372 .17647058823529411764 .00051586278050038689 3 17 4 7754
Disability 1310293913211744258.hashtags   130.31932773109243839862 .11764705882352941176 .00090275986587567706 2 17 7 7754
disabilityinclusion 1310293913211744258.hashtags   456.11764705882354450013 .05882352941176470588 .00012896569512509672 1 17 1 7754
LongCovd 1310293913211744258.hashtags   456.11764705882353271101 .17647058823529411764 .00038689708537529017 3 17 3 7754
CountLongCovid 1310293913211744258.hashtags   304.07843137254902180734 .23529411764705882352 .00077379417075058034 4 17 6 7754
TreatLongCovid 1310293913211744258.hashtags   152.03921568627451090367 .17647058823529411764 .00116069125612587051 3 17 9 7754
FBLC 1310293913211744258.hashtags   342.08823529411765174372 .17647058823529411764 .00051586278050038689 3 17 4 7754
Disability 1310293913211744258.hashtags   130.31932773109243839862 .11764705882352941176 .00090275986587567706 2 17 7 7754
LongCovd 1310293913211744258.hashtags   456.11764705882353271101 .17647058823529411764 .00038689708537529017 3 17 3 7754
CountLongCovid 1310293913211744258.hashtags   304.07843137254902180734 .23529411764705882352 .00077379417075058034 4 17 6 7754
TreatLongCovid 1310293913211744258.hashtags   152.03921568627451090367 .17647058823529411764 .00116069125612587051 3 17 9 7754
FBLC 1310293913211744258.hashtags   342.08823529411765174372 .17647058823529411764 .00051586278050038689 3 17 4 7754
LongCovid 1310293913211744258.hashtags   23.09456440804169769682 .47058823529411764705 .02037657982976528243 8 17 158 7754
CountLongCovid 1310293913211744258.hashtags   304.07843137254902180734 .23529411764705882352 .00077379417075058034 4 17 6 7754
RRRRRRange 1312166469891813376.hashtags   258.46666666666666854658 .20000000000000000000 .00077379417075058034 1 5 6 7754
SNL 1312166469891813376.hashtags   1550.80000000000005136249 .20000000000000000000 .00012896569512509672 1 5 1 7754
MeToo 1312166469891813376.hashtags   1163.10000000000001597517 .60000000000000000000 .00051586278050038689 3 5 4 7754
MeToo 1312166469891813376.hashtags   1163.10000000000001597517 .60000000000000000000 .00051586278050038689 3 5 4 7754
MeToo 1312166469891813376.hashtags   1163.10000000000001597517 .60000000000000000000 .00051586278050038689 3 5 4 7754
Russian 1314241954058833926.hashtags   3.63696060037523452133 .07692307692307692307 .02115037400051586278 1 13 164 7754
Gostomel 1314241954058833926.hashtags   596.46153846153848127835 .15384615384615384615 .00025793139025019344 2 13 2 7754
Ukraine 1314241954058833926.hashtags   6.02486402486402486404 .30769230769230769230 .05107041526953830281 4 13 396 7754
Kyiv 1314241954058833926.hashtags   17.04175824175824179256 .07692307692307692307 .00451379932937838534 1 13 35 7754
Ukraine 1314241954058833926.hashtags   6.02486402486402486404 .30769230769230769230 .05107041526953830281 4 13 396 7754
Ukraine 1314241954058833926.hashtags   6.02486402486402486404 .30769230769230769230 .05107041526953830281 4 13 396 7754
Ukrainian 1314241954058833926.hashtags   18.35266272189349114052 .15384615384615384615 .00838277018313128707 2 13 65 7754
Gostomel 1314241954058833926.hashtags   596.46153846153848127835 .15384615384615384615 .00025793139025019344 2 13 2 7754
genocide 1314241954058833926.hashtags   119.29230769230769254794 .07692307692307692307 .00064482847562548362 1 13 5 7754
Ukraine 1314241954058833926.hashtags   6.02486402486402486404 .30769230769230769230 .05107041526953830281 4 13 396 7754
Kherson 1314241954058833926.hashtags   119.29230769230769255570 .15384615384615384615 .00128965695125096724 2 13 10 7754
Ukrainian 1314241954058833926.hashtags   18.35266272189349114052 .15384615384615384615 .00838277018313128707 2 13 65 7754
Kherson 1314241954058833926.hashtags   119.29230769230769255570 .15384615384615384615 .00128965695125096724 2 13 10 7754
PandoraPapers 131935861.hashtags   1076.94444444444445227311 .83333333333333333333 .00077379417075058034 5 6 6 7754
Offshore 131935861.hashtags   1292.33333333333337608372 .16666666666666666666 .00012896569512509672 1 6 1 7754
PandoraPapers 131935861.hashtags   1076.94444444444445227311 .83333333333333333333 .00077379417075058034 5 6 6 7754
PandoraPapers 131935861.hashtags   1076.94444444444445227311 .83333333333333333333 .00077379417075058034 5 6 6 7754
PandoraPapers 131935861.hashtags   1076.94444444444445227311 .83333333333333333333 .00077379417075058034 5 6 6 7754
PandoraPapers 131935861.hashtags   1076.94444444444445227311 .83333333333333333333 .00077379417075058034 5 6 6 7754
WirWollenMaskenpflicht 1319916075476262914.hashtags   553.85714285714285938044 .57142857142857142857 .00103172556100077379 4 7 8 7754
DieMaskeBleibtAuf 1319916075476262914.hashtags   415.39285714285714452806 .42857142857142857142 .00103172556100077379 3 7 8 7754
WirWollenMaskenpflicht 1319916075476262914.hashtags   553.85714285714285938044 .57142857142857142857 .00103172556100077379 4 7 8 7754
DieMaskeBleibtAuf 1319916075476262914.hashtags   415.39285714285714452806 .42857142857142857142 .00103172556100077379 3 7 8 7754
WirWollenMaskenpflicht 1319916075476262914.hashtags   553.85714285714285938044 .57142857142857142857 .00103172556100077379 4 7 8 7754
DieMaskeBleibtAuf 1319916075476262914.hashtags   415.39285714285714452806 .42857142857142857142 .00103172556100077379 3 7 8 7754
WirWollenMaskenpflicht 1319916075476262914.hashtags   553.85714285714285938044 .57142857142857142857 .00103172556100077379 4 7 8 7754
LauterbachBleibt 1330859882040463362.hashtags   242.31250000000000097954 .25000000000000000000 .00103172556100077379 2 8 8 7754
DankeKarl 1330859882040463362.hashtags   242.31250000000000332816 .12500000000000000000 .00051586278050038689 1 8 4 7754
LauterbachBleibt 1330859882040463362.hashtags   242.31250000000000097954 .25000000000000000000 .00103172556100077379 2 8 8 7754
SolidaritätMitKarl 1330859882040463362.hashtags   484.62500000000001605078 .12500000000000000000 .00025793139025019344 1 8 2 7754
DieMaskeBleibtAuf 1330859882040463362.hashtags   242.31250000000000097954 .25000000000000000000 .00103172556100077379 2 8 8 7754
WirWollenMaskenpflicht 1330859882040463362.hashtags   242.31250000000000097954 .25000000000000000000 .00103172556100077379 2 8 8 7754
DieMaskeBleibtAuf 1330859882040463362.hashtags   242.31250000000000097954 .25000000000000000000 .00103172556100077379 2 8 8 7754
WirWollenMaskenpflicht 1330859882040463362.hashtags   242.31250000000000097954 .25000000000000000000 .00103172556100077379 2 8 8 7754
ShamelessSelfPromo 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
HorrorCommunity 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
paranormal 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
AuthorsOfTwitter 1335983975613939712.hashtags   276.92857142857143056716 .10714285714285714285 .00038689708537529017 3 28 3 7754
ghoststory 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
KDP 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
Kindle 1335983975613939712.hashtags   276.92857142857143056716 .10714285714285714285 .00038689708537529017 3 28 3 7754
writerslift 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
hauntedhouse 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
WritingCommunity 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
thrillerbooks 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
witch 1335983975613939712.hashtags   46.15476190476190509021 .03571428571428571428 .00077379417075058034 1 28 6 7754
AuthorsOfTwitter 1335983975613939712.hashtags   276.92857142857143056716 .10714285714285714285 .00038689708537529017 3 28 3 7754
Amazon 1335983975613939712.hashtags   110.77142857142857165941 .07142857142857142857 .00064482847562548362 2 28 5 7754
KindleUnlimited 1335983975613939712.hashtags   276.92857142857143773776 .07142857142857142857 .00025793139025019344 2 28 2 7754
WritersLift 1335983975613939712.hashtags   276.92857142857143773776 .07142857142857142857 .00025793139025019344 2 28 2 7754
poetry 1335983975613939712.hashtags   184.61904761904762038672 .07142857142857142857 .00038689708537529017 2 28 3 7754
Poems 1335983975613939712.hashtags   276.92857142857143773776 .07142857142857142857 .00025793139025019344 2 28 2 7754
AuthorsOfTwitter 1335983975613939712.hashtags   276.92857142857143056716 .10714285714285714285 .00038689708537529017 3 28 3 7754
Amazon 1335983975613939712.hashtags   110.77142857142857165941 .07142857142857142857 .00064482847562548362 2 28 5 7754
KindleUnlimited 1335983975613939712.hashtags   276.92857142857143773776 .07142857142857142857 .00025793139025019344 2 28 2 7754
WritersLift 1335983975613939712.hashtags   276.92857142857143773776 .07142857142857142857 .00025793139025019344 2 28 2 7754
poetry 1335983975613939712.hashtags   184.61904761904762038672 .07142857142857142857 .00038689708537529017 2 28 3 7754
Poems 1335983975613939712.hashtags   276.92857142857143773776 .07142857142857142857 .00025793139025019344 2 28 2 7754
momlife 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
Mentalhealth 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
blogger 1335983975613939712.hashtags   276.92857142857143769899 .03571428571428571428 .00012896569512509672 1 28 1 7754
author 1335983975613939712.hashtags   10.25661375661375662780 .03571428571428571428 .00348207376837761155 1 28 27 7754
Kyivunderattack 1349395827362590730.hashtags   1292.33333333333337608372 .16666666666666666666 .00012896569512509672 1 6 1 7754
Sumy 1349395827362590730.hashtags   646.16666666666668804186 .16666666666666666666 .00025793139025019344 1 6 2 7754
Chernihiv 1349395827362590730.hashtags   258.46666666666666720014 .16666666666666666666 .00064482847562548362 1 6 5 7754
Kharkiv 1349395827362590730.hashtags   86.15555555555555573338 .16666666666666666666 .00193448542687645086 1 6 15 7754
Mariupol 1349395827362590730.hashtags   34.92792792792792798537 .16666666666666666666 .00477173071962857879 1 6 37 7754
mikolaiv 1349395827362590730.hashtags   1292.33333333333337608372 .16666666666666666666 .00012896569512509672 1 6 1 7754
SeditionVIPs 1350539645872963584.hashtags   1938.50000000000006420312 .25000000000000000000 .00012896569512509672 1 4 1 7754
FakeNewsHat 1350539645872963584.hashtags   1938.50000000000006420312 .25000000000000000000 .00012896569512509672 1 4 1 7754
ChairGuy 1350539645872963584.hashtags   1938.50000000000006420312 .25000000000000000000 .00012896569512509672 1 4 1 7754
FBI107 1350539645872963584.hashtags   1938.50000000000006420312 .25000000000000000000 .00012896569512509672 1 4 1 7754
LongCovid 1358064335415877635.hashtags   49.07594936708860760667 1.00000000000000000000 .02037657982976528243 3 3 158 7754
LongCovid 1358064335415877635.hashtags   49.07594936708860760667 1.00000000000000000000 .02037657982976528243 3 3 158 7754
LongCovid 1358064335415877635.hashtags   49.07594936708860760667 1.00000000000000000000 .02037657982976528243 3 3 158 7754
N95s4All 1362805552162701314.hashtags   387.70000000000001284062 .10000000000000000000 .00025793139025019344 1 10 2 7754
COVIDisAirborne 1362805552162701314.hashtags   23.49696969696969697496 .10000000000000000000 .00425586793912819190 1 10 33 7754
LongCovid 1362805552162701314.hashtags   14.72278481012658228200 .30000000000000000000 .02037657982976528243 3 10 158 7754
COVID19 1362805552162701314.hashtags   3.80098039215686274529 .10000000000000000000 .02630900180551973175 1 10 204 7754
6thWave 1362805552162701314.hashtags   387.70000000000001284062 .10000000000000000000 .00025793139025019344 1 10 2 7754
Covid19 1362805552162701314.hashtags   25.84666666666666672104 .10000000000000000000 .00386897085375290172 1 10 30 7754
LongCovid 1362805552162701314.hashtags   14.72278481012658228200 .30000000000000000000 .02037657982976528243 3 10 158 7754
LongCovidKids 1362805552162701314.hashtags   59.64615384615384635049 .10000000000000000000 .00167655403662625741 1 10 13 7754
MAIM 1362805552162701314.hashtags   775.40000000000002568124 .10000000000000000000 .00012896569512509672 1 10 1 7754
6ThWave 1362805552162701314.hashtags   775.40000000000002568124 .10000000000000000000 .00012896569512509672 1 10 1 7754
IOT 1387010761994682371.hashtags   17.00438596491228091830 .00877192982456140350 .00051586278050038689 1 114 4 7754
helium 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
hotspot 1387010761994682371.hashtags   22.67251461988304107790 .00877192982456140350 .00038689708537529017 1 114 3 7754
miner 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
mesh 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
cbdc 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
tether 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
evergrande 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
hsbc 1387010761994682371.hashtags   68.01754385964912503051 .01754385964912280701 .00025793139025019344 2 114 2 7754
GOVERNMENT 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
UK 1387010761994682371.hashtags   3.27795392094694567835 .03508771929824561403 .01070415269538302811 4 114 83 7754
DEBT 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
BRADBURYPOUND 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
GREENBACK 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
ECONOMY 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
UCC 1387010761994682371.hashtags   68.01754385964912503051 .01754385964912280701 .00025793139025019344 2 114 2 7754
zeolite 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
truckers 1387010761994682371.hashtags   11.33625730994152053895 .00877192982456140350 .00077379417075058034 1 114 6 7754
govid 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
bs 1387010761994682371.hashtags   .63567797999672077358 .00877192982456140350 .01379932937838534949 1 114 107 7754
carbondioxide 1387010761994682371.hashtags   68.01754385964912503051 .01754385964912280701 .00025793139025019344 2 114 2 7754
serco 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
cheers 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
carbondioxide 1387010761994682371.hashtags   68.01754385964912503051 .01754385964912280701 .00025793139025019344 2 114 2 7754
HSBC 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
UK 1387010761994682371.hashtags   3.27795392094694567835 .03508771929824561403 .01070415269538302811 4 114 83 7754
legalese 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
pedoeese 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
contracts 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
UCC 1387010761994682371.hashtags   68.01754385964912503051 .01754385964912280701 .00025793139025019344 2 114 2 7754
voidabinitio 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
LEGAL 1387010761994682371.hashtags   27.20701754385964917869 .05263157894736842105 .00193448542687645086 6 114 15 7754
latin 1387010761994682371.hashtags   8.50219298245614037674 .00877192982456140350 .00103172556100077379 1 114 8 7754
english 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
LEGAL 1387010761994682371.hashtags   27.20701754385964917869 .05263157894736842105 .00193448542687645086 6 114 15 7754
LEGAL 1387010761994682371.hashtags   27.20701754385964917869 .05263157894736842105 .00193448542687645086 6 114 15 7754
holysee 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
admirality 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
ucc 1387010761994682371.hashtags   4.00103199174406604823 .00877192982456140350 .00219241681712664431 1 114 17 7754
voidABINITIO 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
REDSHEILDS 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
commonlaw 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
LEGAL 1387010761994682371.hashtags   27.20701754385964917869 .05263157894736842105 .00193448542687645086 6 114 15 7754
SATANIC 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
LegalDeathCult 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
10commandments 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
KJV 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
GOD 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
IDsILLEGAL 1387010761994682371.hashtags   13.60350877192982457642 .00877192982456140350 .00064482847562548362 1 114 5 7754
BCCRSS 1387010761994682371.hashtags   17.89935364727608495608 .04385964912280701754 .00245034820737683776 5 114 19 7754
TruthBillboards 1387010761994682371.hashtags   13.60350877192982457642 .00877192982456140350 .00064482847562548362 1 114 5 7754
LegalNameFraud 1387010761994682371.hashtags   17.00438596491228091830 .00877192982456140350 .00051586278050038689 1 114 4 7754
blackmailed 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
UN 1387010761994682371.hashtags   4.53450292397660819472 .01754385964912280701 .00386897085375290172 2 114 30 7754
BCCRSS 1387010761994682371.hashtags   17.89935364727608495608 .04385964912280701754 .00245034820737683776 5 114 19 7754
YourCrossToBear 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
BCCRSS 1387010761994682371.hashtags   17.89935364727608495608 .04385964912280701754 .00245034820737683776 5 114 19 7754
UKRAINE 1387010761994682371.hashtags   13.60350877192982457642 .00877192982456140350 .00064482847562548362 1 114 5 7754
private 1387010761994682371.hashtags   5.66812865497076023285 .00877192982456140350 .00154758834150116069 1 114 12 7754
depop 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
carolwoods 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
MelanieShaw 1387010761994682371.hashtags   22.67251461988304107790 .00877192982456140350 .00038689708537529017 1 114 3 7754
AUTISM 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
GCMAF 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
ROMAN 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
EMPIRE 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
VATIEEEEEE 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
cityoflondinium 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
dcplc 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
UkraineUnderAttaсk 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
UkraineWar 1387010761994682371.hashtags   4.53450292397660819214 .00877192982456140350 .00193448542687645086 1 114 15 7754
UkraineRussianWar 1387010761994682371.hashtags   5.66812865497076023285 .00877192982456140350 .00154758834150116069 1 114 12 7754
Ukriane 1387010761994682371.hashtags   4.25109649122807018837 .00877192982456140350 .00206345112200154758 1 114 16 7754
greek 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
roman 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
UK 1387010761994682371.hashtags   3.27795392094694567835 .03508771929824561403 .01070415269538302811 4 114 83 7754
MSM 1387010761994682371.hashtags   6.80175438596491228821 .00877192982456140350 .00128965695125096724 1 114 10 7754
POLICE 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
MI5 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
CHILDRAPE 1387010761994682371.hashtags   136.03508771929825006102 .01754385964912280701 .00012896569512509672 2 114 1 7754
ORGANISED 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
CHILDRAPE 1387010761994682371.hashtags   136.03508771929825006102 .01754385964912280701 .00012896569512509672 2 114 1 7754
msm 1387010761994682371.hashtags   45.34502923976608218165 .01754385964912280701 .00038689708537529017 2 114 3 7754
msm 1387010761994682371.hashtags   45.34502923976608218165 .01754385964912280701 .00038689708537529017 2 114 3 7754
swiss 1387010761994682371.hashtags   45.34502923976608218165 .01754385964912280701 .00038689708537529017 2 114 3 7754
bees 1387010761994682371.hashtags   17.00438596491228091830 .00877192982456140350 .00051586278050038689 1 114 4 7754
bis 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
fed 1387010761994682371.hashtags   3.09170653907496012882 .00877192982456140350 .00283724529275212793 1 114 22 7754
ecb 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
boe 1387010761994682371.hashtags   22.67251461988304107790 .00877192982456140350 .00038689708537529017 1 114 3 7754
hsbc 1387010761994682371.hashtags   68.01754385964912503051 .01754385964912280701 .00025793139025019344 2 114 2 7754
LEGAL 1387010761994682371.hashtags   27.20701754385964917869 .05263157894736842105 .00193448542687645086 6 114 15 7754
BirthCertificateFraud 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
MaximOfLaw 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
GodsLaw 1387010761994682371.hashtags   68.01754385964912503051 .01754385964912280701 .00025793139025019344 2 114 2 7754
CommonLaw 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
BCCRSS 1387010761994682371.hashtags   17.89935364727608495608 .04385964912280701754 .00245034820737683776 5 114 19 7754
BCCRSS 1387010761994682371.hashtags   17.89935364727608495608 .04385964912280701754 .00245034820737683776 5 114 19 7754
ProtectTheChildren 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
CT 1387010761994682371.hashtags   2.83406432748538011642 .00877192982456140350 .00309517668300232138 1 114 24 7754
map 1387010761994682371.hashtags   11.33625730994152053895 .00877192982456140350 .00077379417075058034 1 114 6 7754
Catch22 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
Warning 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
LegalIsIllegal 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
LegalIsNotLaw 1387010761994682371.hashtags   34.00877192982456249587 .00877192982456140350 .00025793139025019344 1 114 2 7754
LawOfTheLand 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
GodsLaw 1387010761994682371.hashtags   68.01754385964912503051 .01754385964912280701 .00025793139025019344 2 114 2 7754
ColourOfLaw 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
Commerce 1387010761994682371.hashtags   22.67251461988304107790 .00877192982456140350 .00038689708537529017 1 114 3 7754
AdmiraltyLaw 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
btc 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
ELON 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
swissBANKcoin 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
NOWAYHOSAI 1387010761994682371.hashtags   68.01754385964912499174 .00877192982456140350 .00012896569512509672 1 114 1 7754
Chernihiv 1388819128052506627.hashtags   387.70000000000000081572 .25000000000000000000 .00064482847562548362 1 4 5 7754
Kherson 1388819128052506627.hashtags   193.85000000000000040786 .25000000000000000000 .00128965695125096724 1 4 10 7754
Mariupol 1388819128052506627.hashtags   104.78378378378378396033 .50000000000000000000 .00477173071962857879 2 4 37 7754
SaveMariupol 1388819128052506627.hashtags   969.25000000000003210156 .25000000000000000000 .00025793139025019344 1 4 2 7754
LongCovid 139109800.hashtags   32.71729957805907173745 .66666666666666666666 .02037657982976528243 4 6 158 7754
LongCovid 139109800.hashtags   32.71729957805907173745 .66666666666666666666 .02037657982976528243 4 6 158 7754
ChildTaxCredit 139109800.hashtags   646.16666666666668804186 .16666666666666666666 .00025793139025019344 1 6 2 7754
LongCovid 139109800.hashtags   32.71729957805907173745 .66666666666666666666 .02037657982976528243 4 6 158 7754
TreatLongCovid 139109800.hashtags   143.59259259259259363124 .16666666666666666666 .00116069125612587051 1 6 9 7754
UrgencyofEbola 139109800.hashtags   1292.33333333333337608372 .16666666666666666666 .00012896569512509672 1 6 1 7754
Zelenskyy 140496030.hashtags   16.10941828254847645802 .03947368421052631578 .00245034820737683776 3 76 19 7754
Kushner 140496030.hashtags   51.01315789473684279368 .02631578947368421052 .00051586278050038689 2 76 4 7754
VEB 140496030.hashtags   51.01315789473684378257 .01315789473684210526 .00025793139025019344 1 76 2 7754
Kushner 140496030.hashtags   51.01315789473684279368 .02631578947368421052 .00051586278050038689 2 76 4 7754
Zelenskyy 140496030.hashtags   16.10941828254847645802 .03947368421052631578 .00245034820737683776 3 76 19 7754
Kharkiv 140496030.hashtags   20.40526315789473688014 .03947368421052631578 .00193448542687645086 3 76 15 7754
vasilkiv 140496030.hashtags   102.02631578947368756515 .01315789473684210526 .00012896569512509672 1 76 1 7754
Kyiv 140496030.hashtags   11.66015037593984964801 .05263157894736842105 .00451379932937838534 4 76 35 7754
putin 140496030.hashtags   20.40526315789473688014 .01315789473684210526 .00064482847562548362 1 76 5 7754
Russian 140496030.hashtags   6.22111681643132220803 .13157894736842105263 .02115037400051586278 10 76 164 7754
PutinIsaWarCriminal 140496030.hashtags   25.50657894736842139684 .01315789473684210526 .00051586278050038689 1 76 4 7754
PutinHitler 140496030.hashtags   51.01315789473684378257 .01315789473684210526 .00025793139025019344 1 76 2 7754
RussianArmy 140496030.hashtags   102.02631578947368756515 .01315789473684210526 .00012896569512509672 1 76 1 7754
Kharkiv 140496030.hashtags   20.40526315789473688014 .03947368421052631578 .00193448542687645086 3 76 15 7754
Odesa 140496030.hashtags   34.00877192982456164270 .01315789473684210526 .00038689708537529017 1 76 3 7754
Kyiv 140496030.hashtags   11.66015037593984964801 .05263157894736842105 .00451379932937838534 4 76 35 7754
